inventory_id,store_id,product_id,stock_level,last_updated
INV_004980,STR_003,PRD_0753,10,2026-07-06 11:09:32
INV_004981,STR_003,PRD_0754,28,2026-07-06 08:59:32
INV_004982,STR_003,PRD_0755,86,2026-07-06 07:31:32
INV_004983,STR_003,PRD_0756,6,2026-07-06 06:28:32
INV_004984,STR_003,PRD_0757,38,2026-07-06 08:58:32
INV_004985,STR_003,PRD_0758,40,2026-07-06 09:49:32
INV_004986,STR_003,PRD_0759,108,2026-07-06 06:34:32
INV_004987,STR_003,PRD_0760,90,2026-07-06 10:27:32
INV_004988,STR_003,PRD_0761,96,2026-07-06 07:36:32
INV_004989,STR_003,PRD_0762,33,2026-07-06 10:01:32
INV_004990,STR_003,PRD_0763,47,2026-07-06 06:32:32
INV_004991,STR_003,PRD_0764,106,2026-07-06 09:02:32
INV_004992,STR_003,PRD_0765,90,2026-07-06 11:09:32
INV_004993,STR_003,PRD_0766,135,2026-07-06 06:44:32
INV_004994,STR_003,PRD_0767,19,2026-07-06 08:42:32
INV_004995,STR_003,PRD_0768,51,2026-07-06 07:59:32
INV_004996,STR_003,PRD_0769,8,2026-07-06 11:27:32
INV_004997,STR_003,PRD_0770,84,2026-07-06 10:22:32
INV_004998,STR_003,PRD_0771,121,2026-07-06 06:44:32
INV_004999,STR_003,PRD_0772,65,2026-07-06 07:21:32
INV_005000,STR_003,PRD_0773,15,2026-07-06 06:41:32
INV_005001,STR_003,PRD_0774,12,2026-07-06 07:19:32
INV_005002,STR_003,PRD_0775,17,2026-07-06 09:08:32
INV_005003,STR_003,PRD_0776,138,2026-07-06 08:17:32
INV_005004,STR_003,PRD_0777,28,2026-07-06 06:05:32
INV_005005,STR_003,PRD_0778,101,2026-07-06 07:01:32
INV_005006,STR_003,PRD_0779,36,2026-07-06 09:11:32
INV_005007,STR_003,PRD_0780,36,2026-07-06 11:40:32
INV_005008,STR_003,PRD_0781,71,2026-07-06 06:59:32
INV_005009,STR_003,PRD_0782,61,2026-07-06 06:38:32
INV_005010,STR_003,PRD_0783,83,2026-07-06 09:58:32
INV_005011,STR_003,PRD_0784,18,2026-07-06 08:06:32
INV_005012,STR_003,PRD_0785,72,2026-07-06 07:34:32
INV_005013,STR_003,PRD_0786,34,2026-07-06 06:18:32
INV_005014,STR_003,PRD_0787,49,2026-07-06 09:47:32
INV_005015,STR_003,PRD_0788,42,2026-07-06 06:05:32
INV_005016,STR_003,PRD_0789,114,2026-07-06 10:07:32
INV_005017,STR_003,PRD_0790,104,2026-07-06 08:36:32
INV_005018,STR_003,PRD_0791,38,2026-07-06 08:14:32
INV_005019,STR_003,PRD_0792,132,2026-07-06 11:41:32
INV_005020,STR_003,PRD_0793,34,2026-07-06 06:18:32
INV_005021,STR_003,PRD_0794,139,2026-07-06 07:04:32
INV_005022,STR_003,PRD_0795,79,2026-07-06 09:17:32
INV_005023,STR_003,PRD_0796,91,2026-07-06 05:53:32
INV_005024,STR_003,PRD_0797,110,2026-07-06 08:22:32
INV_005025,STR_003,PRD_0798,40,2026-07-06 06:44:32
INV_005026,STR_003,PRD_0799,31,2026-07-06 05:59:32
INV_005027,STR_003,PRD_0800,62,2026-07-06 08:19:32
INV_005028,STR_003,PRD_0802,43,2026-07-06 07:26:32
INV_005029,STR_003,PRD_0803,122,2026-07-06 11:43:32
INV_005030,STR_003,PRD_0804,16,2026-07-06 06:24:32
INV_005031,STR_003,PRD_0805,42,2026-07-06 06:29:32
INV_005032,STR_003,PRD_0806,93,2026-07-06 10:20:32
INV_005033,STR_003,PRD_0807,31,2026-07-06 07:39:32
INV_005034,STR_003,PRD_0808,73,2026-07-06 09:11:32
INV_005035,STR_003,PRD_0809,139,2026-07-06 09:19:32
INV_005036,STR_003,PRD_0810,46,2026-07-06 06:49:32
INV_005037,STR_003,PRD_0811,99,2026-07-06 09:11:32
INV_005038,STR_003,PRD_0812,131,2026-07-06 07:45:32
INV_005039,STR_003,PRD_0813,5,2026-07-06 08:49:32
INV_005040,STR_003,PRD_0814,101,2026-07-06 11:24:32
INV_005041,STR_003,PRD_0815,0,2026-07-06 08:17:32
INV_005042,STR_003,PRD_0816,52,2026-07-06 08:08:32
INV_005043,STR_003,PRD_0817,42,2026-07-06 07:11:32
INV_005044,STR_003,PRD_0818,141,2026-07-06 06:41:32
INV_005045,STR_003,PRD_0819,149,2026-07-06 11:15:32
INV_005046,STR_003,PRD_0820,44,2026-07-06 09:34:32
INV_005047,STR_003,PRD_0821,0,2026-07-06 07:00:32
INV_005048,STR_003,PRD_0822,17,2026-07-06 10:27:32
INV_005049,STR_003,PRD_0823,50,2026-07-06 05:54:32
INV_005050,STR_003,PRD_0824,126,2026-07-06 09:23:32
INV_005051,STR_003,PRD_0825,149,2026-07-06 11:05:32
INV_005052,STR_003,PRD_0826,19,2026-07-06 08:00:32
INV_005053,STR_003,PRD_0827,19,2026-07-06 11:26:32
INV_005054,STR_003,PRD_0828,123,2026-07-06 07:15:32
INV_005055,STR_003,PRD_0829,142,2026-07-06 08:16:32
INV_005056,STR_003,PRD_0830,18,2026-07-06 10:20:32
INV_005057,STR_003,PRD_0831,6,2026-07-06 07:12:32
INV_005058,STR_003,PRD_0832,12,2026-07-06 10:01:32
INV_005059,STR_003,PRD_0833,22,2026-07-06 07:53:32
INV_005060,STR_003,PRD_0834,28,2026-07-06 10:58:32
INV_005061,STR_003,PRD_0835,11,2026-07-06 08:53:32
INV_005062,STR_003,PRD_0837,14,2026-07-06 07:50:32
INV_005063,STR_003,PRD_0838,25,2026-07-06 06:55:32
INV_005064,STR_003,PRD_0839,5,2026-07-06 09:30:32
INV_005065,STR_003,PRD_0840,72,2026-07-06 09:10:32
INV_005066,STR_003,PRD_0841,18,2026-07-06 09:29:32
INV_005067,STR_003,PRD_0842,137,2026-07-06 09:30:32
INV_005068,STR_003,PRD_0843,99,2026-07-06 11:40:32
INV_005069,STR_003,PRD_0844,30,2026-07-06 11:07:32
INV_005070,STR_003,PRD_0845,54,2026-07-06 07:42:32
INV_005071,STR_003,PRD_0846,21,2026-07-06 11:19:32
INV_005072,STR_003,PRD_0847,5,2026-07-06 11:21:32
INV_005073,STR_003,PRD_0848,17,2026-07-06 07:39:32
INV_005074,STR_003,PRD_0849,30,2026-07-06 08:49:32
INV_005075,STR_003,PRD_0850,24,2026-07-06 10:07:32
INV_005076,STR_003,PRD_0851,11,2026-07-06 08:49:32
INV_005077,STR_003,PRD_0852,48,2026-07-06 09:01:32
INV_005078,STR_003,PRD_0853,31,2026-07-06 10:54:32
INV_005079,STR_003,PRD_0854,82,2026-07-06 06:38:32
INV_005080,STR_003,PRD_0855,136,2026-07-06 11:24:32
INV_005081,STR_003,PRD_0856,11,2026-07-06 05:58:32
INV_005082,STR_003,PRD_0857,8,2026-07-06 08:48:32
INV_005083,STR_003,PRD_0858,25,2026-07-06 11:46:32
INV_005084,STR_003,PRD_0859,29,2026-07-06 07:59:32
INV_005085,STR_003,PRD_0860,136,2026-07-06 09:57:32
INV_005086,STR_003,PRD_0861,38,2026-07-06 10:48:32
INV_005087,STR_003,PRD_0862,77,2026-07-06 07:55:32
INV_005088,STR_003,PRD_0863,46,2026-07-06 09:27:32
INV_005089,STR_003,PRD_0864,149,2026-07-06 10:34:32
INV_005090,STR_003,PRD_0865,44,2026-07-06 08:19:32
INV_005091,STR_003,PRD_0866,6,2026-07-06 07:53:32
INV_005092,STR_003,PRD_0867,38,2026-07-06 07:27:32
INV_005093,STR_003,PRD_0868,124,2026-07-06 06:35:32
INV_005094,STR_003,PRD_0869,32,2026-07-06 11:33:32
INV_005095,STR_003,PRD_0870,39,2026-07-06 09:09:32
INV_005096,STR_003,PRD_0871,39,2026-07-06 10:30:32
INV_005097,STR_003,PRD_0872,26,2026-07-06 10:08:32
INV_005098,STR_003,PRD_0873,36,2026-07-06 10:57:32
INV_005099,STR_003,PRD_0874,16,2026-07-06 11:34:32
INV_005100,STR_003,PRD_0875,23,2026-07-06 11:40:32
INV_005101,STR_003,PRD_0877,46,2026-07-06 09:22:32
INV_005102,STR_003,PRD_0878,87,2026-07-06 05:54:32
INV_005103,STR_003,PRD_0879,41,2026-07-06 06:28:32
INV_005104,STR_003,PRD_0880,65,2026-07-06 07:17:32
INV_005105,STR_003,PRD_0881,33,2026-07-06 07:20:32
INV_005106,STR_003,PRD_0882,68,2026-07-06 08:09:32
INV_005107,STR_003,PRD_0883,23,2026-07-06 08:47:32
INV_005108,STR_003,PRD_0884,109,2026-07-06 07:38:32
INV_005109,STR_003,PRD_0885,91,2026-07-06 08:38:32
INV_005110,STR_003,PRD_0886,85,2026-07-06 09:49:32
INV_005111,STR_003,PRD_0887,41,2026-07-06 07:42:32
INV_005112,STR_003,PRD_0888,105,2026-07-06 09:32:32
INV_005113,STR_003,PRD_0889,132,2026-07-06 09:48:32
INV_005114,STR_003,PRD_0890,8,2026-07-06 06:14:32
INV_005115,STR_003,PRD_0891,34,2026-07-06 08:14:32
INV_005116,STR_003,PRD_0892,18,2026-07-06 09:16:32
INV_005117,STR_003,PRD_0893,11,2026-07-06 06:20:32
INV_005118,STR_003,PRD_0894,25,2026-07-06 08:12:32
INV_005119,STR_003,PRD_0895,41,2026-07-06 08:24:32
INV_005120,STR_003,PRD_0896,16,2026-07-06 08:25:32
INV_005121,STR_003,PRD_0897,23,2026-07-06 06:55:32
INV_005122,STR_003,PRD_0898,38,2026-07-06 09:43:32
INV_005123,STR_003,PRD_0899,78,2026-07-06 07:18:32
INV_005124,STR_003,PRD_0900,140,2026-07-06 08:23:32
INV_005125,STR_003,PRD_0901,9,2026-07-06 09:16:32
INV_005126,STR_003,PRD_0902,31,2026-07-06 08:27:32
INV_005127,STR_003,PRD_0903,74,2026-07-06 09:09:32
INV_005128,STR_003,PRD_0904,45,2026-07-06 09:19:32
INV_005129,STR_003,PRD_0905,130,2026-07-06 09:13:32
INV_005130,STR_003,PRD_0906,34,2026-07-06 07:04:32
INV_005131,STR_003,PRD_0907,32,2026-07-06 07:36:32
INV_005132,STR_003,PRD_0908,42,2026-07-06 06:31:32
INV_005133,STR_003,PRD_0910,140,2026-07-06 06:04:32
INV_005134,STR_003,PRD_0912,19,2026-07-06 09:00:32
INV_005135,STR_003,PRD_0913,53,2026-07-06 10:35:32
INV_005136,STR_003,PRD_0914,45,2026-07-06 06:02:32
INV_005137,STR_003,PRD_0915,12,2026-07-06 06:31:32
INV_005138,STR_003,PRD_0916,38,2026-07-06 08:45:32
INV_005139,STR_003,PRD_0917,30,2026-07-06 08:51:32
INV_005140,STR_003,PRD_0918,94,2026-07-06 06:40:32
INV_005141,STR_003,PRD_0920,45,2026-07-06 06:39:32
INV_005142,STR_003,PRD_0921,35,2026-07-06 08:32:32
INV_005143,STR_003,PRD_0922,64,2026-07-06 06:00:32
INV_005144,STR_003,PRD_0924,15,2026-07-06 10:53:32
INV_005145,STR_003,PRD_0925,44,2026-07-06 07:41:32
INV_005146,STR_003,PRD_0926,8,2026-07-06 06:57:32
INV_005147,STR_003,PRD_0928,49,2026-07-06 08:39:32
INV_005148,STR_003,PRD_0929,120,2026-07-06 07:16:32
INV_005149,STR_003,PRD_0930,0,2026-07-06 10:19:32
INV_005150,STR_003,PRD_0931,111,2026-07-06 06:44:32
INV_005151,STR_003,PRD_0932,30,2026-07-06 09:31:32
INV_005152,STR_003,PRD_0933,126,2026-07-06 09:51:32
INV_005153,STR_003,PRD_0935,149,2026-07-06 11:27:32
INV_005154,STR_003,PRD_0936,7,2026-07-06 09:05:32
INV_005155,STR_003,PRD_0937,65,2026-07-06 07:31:32
INV_005156,STR_003,PRD_0938,36,2026-07-06 08:49:32
INV_005157,STR_003,PRD_0939,31,2026-07-06 09:20:32
INV_005158,STR_003,PRD_0940,13,2026-07-06 06:37:32
INV_005159,STR_003,PRD_0941,68,2026-07-06 08:45:32
INV_005160,STR_003,PRD_0942,40,2026-07-06 06:13:32
INV_005161,STR_003,PRD_0943,42,2026-07-06 08:48:32
INV_005162,STR_003,PRD_0944,0,2026-07-06 07:27:32
INV_005163,STR_003,PRD_0945,134,2026-07-06 09:22:32
INV_005164,STR_003,PRD_0946,73,2026-07-06 07:55:32
INV_005165,STR_003,PRD_0947,11,2026-07-06 10:34:32
INV_005166,STR_003,PRD_0948,37,2026-07-06 06:55:32
INV_005167,STR_003,PRD_0949,44,2026-07-06 07:06:32
INV_005168,STR_003,PRD_0950,31,2026-07-06 11:33:32
INV_005169,STR_003,PRD_0951,73,2026-07-06 08:41:32
INV_005170,STR_003,PRD_0952,18,2026-07-06 06:37:32
INV_005171,STR_003,PRD_0953,150,2026-07-06 10:25:32
INV_005172,STR_003,PRD_0954,20,2026-07-06 11:03:32
INV_005173,STR_003,PRD_0955,124,2026-07-06 06:12:32
INV_005174,STR_003,PRD_0956,44,2026-07-06 08:34:32
INV_005175,STR_003,PRD_0957,33,2026-07-06 10:27:32
INV_005176,STR_003,PRD_0958,105,2026-07-06 11:39:32
INV_005177,STR_003,PRD_0959,43,2026-07-06 10:50:32
INV_005178,STR_003,PRD_0960,9,2026-07-06 08:36:32
INV_005179,STR_003,PRD_0961,146,2026-07-06 06:29:32
INV_005180,STR_003,PRD_0962,22,2026-07-06 08:34:32
INV_005181,STR_003,PRD_0964,50,2026-07-06 10:24:32
INV_005182,STR_003,PRD_0965,31,2026-07-06 06:49:32
INV_005183,STR_003,PRD_0966,5,2026-07-06 10:27:32
INV_005184,STR_003,PRD_0967,117,2026-07-06 10:07:32
INV_005185,STR_003,PRD_0968,65,2026-07-06 11:34:32
INV_005186,STR_003,PRD_0969,0,2026-07-06 06:11:32
INV_005187,STR_003,PRD_0970,8,2026-07-06 10:02:32
INV_005188,STR_003,PRD_0971,31,2026-07-06 08:16:32
INV_005189,STR_003,PRD_0972,127,2026-07-06 06:57:32
INV_005190,STR_003,PRD_0973,58,2026-07-06 06:35:32
INV_005191,STR_003,PRD_0974,48,2026-07-06 08:49:32
INV_005192,STR_003,PRD_0975,16,2026-07-06 11:37:32
INV_005193,STR_003,PRD_0976,70,2026-07-06 11:19:32
INV_005194,STR_003,PRD_0977,126,2026-07-06 09:18:32
INV_005195,STR_003,PRD_0978,45,2026-07-06 06:02:32
INV_005196,STR_003,PRD_0979,99,2026-07-06 05:53:32
INV_005197,STR_003,PRD_0980,61,2026-07-06 06:27:32
INV_005198,STR_003,PRD_0981,41,2026-07-06 11:03:32
INV_005199,STR_003,PRD_0982,131,2026-07-06 06:07:32
INV_005200,STR_003,PRD_0983,38,2026-07-06 08:30:32
INV_005201,STR_003,PRD_0984,55,2026-07-06 07:02:32
INV_005202,STR_003,PRD_0985,42,2026-07-06 10:44:32
INV_005203,STR_003,PRD_0986,127,2026-07-06 09:54:32
INV_005204,STR_003,PRD_0987,37,2026-07-06 06:40:32
INV_005205,STR_003,PRD_0989,14,2026-07-06 06:06:32
INV_005206,STR_003,PRD_0990,19,2026-07-06 06:46:32
INV_005207,STR_003,PRD_0991,123,2026-07-06 08:59:32
INV_005208,STR_003,PRD_0993,10,2026-07-06 06:51:32
INV_005209,STR_003,PRD_0994,14,2026-07-06 08:01:32
INV_005210,STR_003,PRD_0995,7,2026-07-06 07:59:32
INV_005211,STR_003,PRD_0996,8,2026-07-06 09:58:32
INV_005212,STR_003,PRD_0997,21,2026-07-06 09:29:32
INV_005213,STR_003,PRD_0998,44,2026-07-06 06:16:32
INV_005214,STR_003,PRD_0999,20,2026-07-06 07:14:32
INV_005215,STR_003,PRD_1000,42,2026-07-06 11:09:32
INV_005216,STR_003,PRD_1001,108,2026-07-06 08:55:32
INV_005217,STR_003,PRD_1002,131,2026-07-06 10:34:32
INV_005218,STR_003,PRD_1003,25,2026-07-06 11:14:32
INV_005219,STR_003,PRD_1004,0,2026-07-06 11:36:32
INV_005220,STR_003,PRD_1005,46,2026-07-06 10:42:32
INV_005221,STR_003,PRD_1006,28,2026-07-06 10:28:32
INV_005222,STR_003,PRD_1007,69,2026-07-06 11:45:32
INV_005223,STR_003,PRD_1008,81,2026-07-06 10:40:32
INV_005224,STR_003,PRD_1009,36,2026-07-06 08:06:32
INV_005225,STR_003,PRD_1010,25,2026-07-06 06:22:32
INV_005226,STR_003,PRD_1011,16,2026-07-06 05:55:32
INV_005227,STR_003,PRD_1012,103,2026-07-06 10:27:32
INV_005228,STR_003,PRD_1014,76,2026-07-06 07:54:32
INV_005229,STR_003,PRD_1015,144,2026-07-06 11:41:32
INV_005230,STR_003,PRD_1016,128,2026-07-06 07:51:32
INV_005231,STR_003,PRD_1017,44,2026-07-06 06:45:32
INV_005232,STR_003,PRD_1018,16,2026-07-06 10:57:32
INV_005233,STR_003,PRD_1019,102,2026-07-06 08:26:32
INV_005234,STR_003,PRD_1020,32,2026-07-06 11:12:32
INV_005235,STR_003,PRD_1021,34,2026-07-06 06:31:32
INV_005236,STR_003,PRD_1022,25,2026-07-06 06:02:32
INV_005237,STR_003,PRD_1023,33,2026-07-06 10:09:32
INV_005238,STR_003,PRD_1024,110,2026-07-06 06:20:32
INV_005239,STR_003,PRD_1025,13,2026-07-06 10:15:32
INV_005240,STR_003,PRD_1026,138,2026-07-06 10:10:32
INV_005241,STR_003,PRD_1027,84,2026-07-06 09:27:32
INV_005242,STR_003,PRD_1028,115,2026-07-06 07:41:32
INV_005243,STR_003,PRD_1029,22,2026-07-06 10:53:32
INV_005244,STR_003,PRD_1030,33,2026-07-06 07:17:32
INV_005245,STR_003,PRD_1031,129,2026-07-06 09:45:32
INV_005246,STR_003,PRD_1032,25,2026-07-06 06:06:32
INV_005247,STR_003,PRD_1033,18,2026-07-06 08:30:32
INV_005248,STR_003,PRD_1034,25,2026-07-06 08:11:32
INV_005249,STR_003,PRD_1035,84,2026-07-06 09:31:32
INV_005250,STR_003,PRD_1036,26,2026-07-06 07:03:32
INV_005251,STR_003,PRD_1037,40,2026-07-06 08:39:32
INV_005252,STR_003,PRD_1038,24,2026-07-06 07:32:32
INV_005253,STR_003,PRD_1039,105,2026-07-06 09:17:32
INV_005254,STR_003,PRD_1040,60,2026-07-06 11:34:32
INV_005255,STR_003,PRD_1041,31,2026-07-06 07:49:32
INV_005256,STR_003,PRD_1042,133,2026-07-06 08:20:32
INV_005257,STR_003,PRD_1043,50,2026-07-06 10:00:32
INV_005258,STR_003,PRD_1044,141,2026-07-06 06:48:32
INV_005259,STR_003,PRD_1045,63,2026-07-06 10:13:32
INV_005260,STR_003,PRD_1046,9,2026-07-06 10:37:32
INV_005261,STR_003,PRD_1047,136,2026-07-06 09:10:32
INV_005262,STR_003,PRD_1048,13,2026-07-06 08:16:32
INV_005263,STR_003,PRD_1049,36,2026-07-06 09:51:32
INV_005264,STR_003,PRD_1050,28,2026-07-06 10:11:32
INV_005265,STR_003,PRD_1051,87,2026-07-06 09:42:32
INV_005266,STR_003,PRD_1052,39,2026-07-06 11:03:32
INV_005267,STR_003,PRD_1053,49,2026-07-06 05:50:32
INV_005268,STR_003,PRD_1054,31,2026-07-06 07:36:32
INV_005269,STR_003,PRD_1055,27,2026-07-06 10:19:32
INV_005270,STR_003,PRD_1056,28,2026-07-06 11:29:32
INV_005271,STR_003,PRD_1057,26,2026-07-06 06:49:32
INV_005272,STR_003,PRD_1059,54,2026-07-06 11:47:32
INV_005273,STR_003,PRD_1060,7,2026-07-06 11:10:32
INV_005274,STR_003,PRD_1061,0,2026-07-06 05:50:32
INV_005275,STR_003,PRD_1062,32,2026-07-06 08:56:32
INV_005276,STR_003,PRD_1063,45,2026-07-06 11:24:32
INV_005277,STR_003,PRD_1064,0,2026-07-06 08:15:32
INV_005278,STR_003,PRD_1065,37,2026-07-06 09:36:32
INV_005279,STR_003,PRD_1066,40,2026-07-06 08:52:32
INV_005280,STR_003,PRD_1067,14,2026-07-06 08:51:32
INV_005281,STR_003,PRD_1068,38,2026-07-06 08:01:32
INV_005282,STR_003,PRD_1069,12,2026-07-06 09:09:32
INV_005283,STR_003,PRD_1070,94,2026-07-06 05:53:32
INV_005284,STR_003,PRD_1071,37,2026-07-06 06:33:32
INV_005285,STR_003,PRD_1072,38,2026-07-06 11:10:32
INV_005286,STR_003,PRD_1073,142,2026-07-06 09:52:32
INV_005287,STR_003,PRD_1074,0,2026-07-06 11:15:32
INV_005288,STR_003,PRD_1075,30,2026-07-06 10:39:32
INV_005289,STR_003,PRD_1076,8,2026-07-06 09:58:32
INV_005290,STR_003,PRD_1077,56,2026-07-06 10:09:32
INV_005291,STR_003,PRD_1078,132,2026-07-06 09:34:32
INV_005292,STR_003,PRD_1079,81,2026-07-06 09:09:32
INV_005293,STR_003,PRD_1080,55,2026-07-06 06:43:32
INV_005294,STR_003,PRD_1081,46,2026-07-06 09:23:32
INV_005295,STR_003,PRD_1082,145,2026-07-06 07:20:32
INV_005296,STR_003,PRD_1083,144,2026-07-06 08:13:32
INV_005297,STR_003,PRD_1084,116,2026-07-06 07:43:32
INV_005298,STR_003,PRD_1085,30,2026-07-06 08:36:32
INV_005299,STR_003,PRD_1086,98,2026-07-06 06:03:32
INV_005300,STR_003,PRD_1087,39,2026-07-06 07:50:32
INV_005301,STR_003,PRD_1088,70,2026-07-06 10:25:32
INV_005302,STR_003,PRD_1089,33,2026-07-06 08:20:32
INV_005303,STR_003,PRD_1090,14,2026-07-06 06:06:32
INV_005304,STR_003,PRD_1091,85,2026-07-06 07:53:32
INV_005305,STR_003,PRD_1092,50,2026-07-06 10:16:32
INV_005306,STR_003,PRD_1093,66,2026-07-06 07:28:32
INV_005307,STR_003,PRD_1094,12,2026-07-06 05:57:32
INV_005308,STR_003,PRD_1095,35,2026-07-06 09:21:32
INV_005309,STR_003,PRD_1096,38,2026-07-06 06:11:32
INV_005310,STR_003,PRD_1097,36,2026-07-06 10:20:32
INV_005311,STR_003,PRD_1098,62,2026-07-06 11:19:32
INV_005312,STR_003,PRD_1099,31,2026-07-06 07:41:32
INV_005313,STR_003,PRD_1100,40,2026-07-06 11:46:32
INV_005314,STR_003,PRD_1101,113,2026-07-06 06:39:32
INV_005315,STR_003,PRD_1102,89,2026-07-06 11:25:32
INV_005316,STR_003,PRD_1103,35,2026-07-06 08:27:32
INV_005317,STR_003,PRD_1104,126,2026-07-06 09:17:32
INV_005318,STR_003,PRD_1105,70,2026-07-06 10:14:32
INV_005319,STR_003,PRD_1106,46,2026-07-06 10:04:32
INV_005320,STR_003,PRD_1107,144,2026-07-06 05:55:32
INV_005321,STR_003,PRD_1108,8,2026-07-06 09:46:32
INV_005322,STR_003,PRD_1109,106,2026-07-06 10:45:32
INV_005323,STR_003,PRD_1110,46,2026-07-06 08:53:32
INV_005324,STR_003,PRD_1111,150,2026-07-06 10:21:32
INV_005325,STR_003,PRD_1112,70,2026-07-06 06:07:32
INV_005326,STR_003,PRD_1113,24,2026-07-06 07:27:32
INV_005327,STR_003,PRD_1114,31,2026-07-06 10:02:32
INV_005328,STR_003,PRD_1116,126,2026-07-06 09:33:32
INV_005329,STR_003,PRD_1117,48,2026-07-06 10:28:32
INV_005330,STR_003,PRD_1118,76,2026-07-06 08:36:32
INV_005331,STR_003,PRD_1119,124,2026-07-06 09:48:32
INV_005332,STR_003,PRD_1120,67,2026-07-06 06:19:32
INV_005333,STR_003,PRD_1121,33,2026-07-06 08:12:32
INV_005334,STR_003,PRD_1122,115,2026-07-06 07:44:32
INV_005335,STR_003,PRD_1123,31,2026-07-06 08:17:32
INV_005336,STR_003,PRD_1124,83,2026-07-06 11:11:32
INV_005337,STR_003,PRD_1125,26,2026-07-06 07:38:32
INV_005338,STR_003,PRD_1126,15,2026-07-06 06:58:32
INV_005339,STR_003,PRD_1127,28,2026-07-06 05:55:32
INV_005340,STR_003,PRD_1128,14,2026-07-06 07:38:32
INV_005341,STR_003,PRD_1130,102,2026-07-06 08:25:32
INV_005342,STR_003,PRD_1131,0,2026-07-06 11:03:32
INV_005343,STR_003,PRD_1132,15,2026-07-06 07:09:32
INV_005344,STR_003,PRD_1133,147,2026-07-06 11:39:32
INV_005345,STR_003,PRD_1134,47,2026-07-06 11:21:32
INV_005346,STR_003,PRD_1135,34,2026-07-06 11:42:32
INV_005347,STR_003,PRD_1136,147,2026-07-06 08:01:32
INV_005348,STR_003,PRD_1137,11,2026-07-06 07:19:32
INV_005349,STR_003,PRD_1138,98,2026-07-06 08:30:32
INV_005350,STR_003,PRD_1139,23,2026-07-06 06:53:32
INV_005351,STR_003,PRD_1140,42,2026-07-06 11:43:32
INV_005352,STR_003,PRD_1141,50,2026-07-06 09:50:32
INV_005353,STR_003,PRD_1142,150,2026-07-06 06:40:32
INV_005354,STR_003,PRD_1143,13,2026-07-06 07:48:32
INV_005355,STR_003,PRD_1144,124,2026-07-06 08:48:32
INV_005356,STR_003,PRD_1145,97,2026-07-06 06:34:32
INV_005357,STR_003,PRD_1146,9,2026-07-06 11:12:32
INV_005358,STR_003,PRD_1147,39,2026-07-06 09:07:32
INV_005359,STR_003,PRD_1148,96,2026-07-06 11:41:32
INV_005360,STR_003,PRD_1149,0,2026-07-06 10:37:32
INV_005361,STR_003,PRD_1150,5,2026-07-06 08:53:32
INV_005362,STR_003,PRD_1151,0,2026-07-06 11:15:32
INV_005363,STR_003,PRD_1152,147,2026-07-06 10:46:32
INV_005364,STR_003,PRD_1153,114,2026-07-06 10:14:32
INV_005365,STR_003,PRD_1154,83,2026-07-06 06:24:32
INV_005366,STR_003,PRD_1155,0,2026-07-06 09:59:32
INV_005367,STR_003,PRD_1156,98,2026-07-06 07:12:32
INV_005368,STR_003,PRD_1157,82,2026-07-06 07:05:32
INV_005369,STR_003,PRD_1158,100,2026-07-06 10:55:32
INV_005370,STR_003,PRD_1159,49,2026-07-06 09:47:32
INV_005371,STR_003,PRD_1160,22,2026-07-06 10:58:32
INV_005372,STR_003,PRD_1161,48,2026-07-06 10:18:32
INV_005373,STR_003,PRD_1162,46,2026-07-06 09:44:32
INV_005374,STR_003,PRD_1163,31,2026-07-06 08:23:32
INV_005375,STR_003,PRD_1164,119,2026-07-06 10:33:32
INV_005376,STR_003,PRD_1165,53,2026-07-06 07:33:32
INV_005377,STR_003,PRD_1166,0,2026-07-06 11:45:32
INV_005378,STR_003,PRD_1167,113,2026-07-06 11:48:32
INV_005379,STR_003,PRD_1169,83,2026-07-06 10:31:32
INV_005380,STR_003,PRD_1170,31,2026-07-06 07:22:32
INV_005381,STR_003,PRD_1171,0,2026-07-06 10:49:32
INV_005382,STR_003,PRD_1172,16,2026-07-06 09:51:32
INV_005383,STR_003,PRD_1173,45,2026-07-06 06:55:32
INV_005384,STR_003,PRD_1174,48,2026-07-06 06:22:32
INV_005385,STR_003,PRD_1175,100,2026-07-06 11:00:32
INV_005386,STR_003,PRD_1176,135,2026-07-06 08:59:32
INV_005387,STR_003,PRD_1177,33,2026-07-06 06:05:32
INV_005388,STR_003,PRD_1178,141,2026-07-06 08:30:32
INV_005389,STR_003,PRD_1179,49,2026-07-06 07:58:32
INV_005390,STR_003,PRD_1180,112,2026-07-06 11:16:32
INV_005391,STR_003,PRD_1181,27,2026-07-06 08:28:32
INV_005392,STR_003,PRD_1182,0,2026-07-06 07:53:32
INV_005393,STR_003,PRD_1184,40,2026-07-06 07:56:32
INV_005394,STR_003,PRD_1185,111,2026-07-06 06:49:32
INV_005395,STR_003,PRD_1186,125,2026-07-06 09:56:32
INV_005396,STR_003,PRD_1187,29,2026-07-06 08:56:32
INV_005397,STR_003,PRD_1188,42,2026-07-06 09:00:32
INV_005398,STR_003,PRD_1189,47,2026-07-06 10:29:32
INV_005399,STR_003,PRD_1190,16,2026-07-06 09:59:32
INV_005400,STR_003,PRD_1191,0,2026-07-06 06:30:32
INV_005401,STR_003,PRD_1192,0,2026-07-06 09:00:32
INV_005402,STR_003,PRD_1193,48,2026-07-06 10:47:32
